cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,10/23/22,FL-28,Robert Asencio,Carlos A. Gimenez,2,CANTOR (analysis of comparable disticts),-7.971138,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-28,Robert Asencio,Carlos A. Gimenez,1,Polls adjusted for house effects & other factors,-15.07648,.8230872,.8230872,.8230872,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-27,Annette Taddeo,María Elvira Salazar,4,Expert ratings adjusted for national environment,-16.08198,0,0,1.518626,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-27,Annette Taddeo,María Elvira Salazar,3,Fundamentals (non-polling factors),-8.187366,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-27,Annette Taddeo,María Elvira Salazar,2,CANTOR (analysis of comparable disticts),-6.171692,.3942252,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-27,Annette Taddeo,María Elvira Salazar,1,Polls adjusted for house effects & other factors,-3.637722,1.605775,1.605775,1.605775,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-26,Christine Alexandria Olivo,Mario Diaz-Balart,4,Expert ratings adjusted for national environment,-28.34949,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-26,Christine Alexandria Olivo,Mario Diaz-Balart,3,Fundamentals (non-polling factors),-26.60917,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-26,Christine Alexandria Olivo,Mario Diaz-Balart,2,CANTOR (analysis of comparable disticts),-19.76331,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-26,Christine Alexandria Olivo,Mario Diaz-Balart,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-25,Debbie Wasserman Schultz,Carla Spalding,4,Expert ratings adjusted for national environment,20.50473,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-25,Debbie Wasserman Schultz,Carla Spalding,3,Fundamentals (non-polling factors),18.36336,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-25,Debbie Wasserman Schultz,Carla Spalding,2,CANTOR (analysis of comparable disticts),21.82454,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-25,Debbie Wasserman Schultz,Carla Spalding,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-24,Frederica Wilson,Jesus G. Navarro,4,Expert ratings adjusted for national environment,48.21334,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-24,Frederica Wilson,Jesus G. Navarro,3,Fundamentals (non-polling factors),50.49863,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-24,Frederica Wilson,Jesus G. Navarro,2,CANTOR (analysis of comparable disticts),46.6763,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-24,Frederica Wilson,Jesus G. Navarro,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-23,Jared Moskowitz,Joe Budd,4,Expert ratings adjusted for national environment,22.56009,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-23,Jared Moskowitz,Joe Budd,3,Fundamentals (non-polling factors),7.970247,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-23,Jared Moskowitz,Joe Budd,2,CANTOR (analysis of comparable disticts),4.722323,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-23,Jared Moskowitz,Joe Budd,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-22,Lois Frankel,Dan Franzese,4,Expert ratings adjusted for national environment,20.62233,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-22,Lois Frankel,Dan Franzese,3,Fundamentals (non-polling factors),15.39829,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-22,Lois Frankel,Dan Franzese,2,CANTOR (analysis of comparable disticts),19.27376,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-22,Lois Frankel,Dan Franzese,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-2,Al Lawson,Neal Dunn,4,Expert ratings adjusted for national environment,-17.43089,0,0,1.314069,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-2,Al Lawson,Neal Dunn,3,Fundamentals (non-polling factors),-19.68815,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-2,Al Lawson,Neal Dunn,2,CANTOR (analysis of comparable disticts),-5.672396,.8043576,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-2,Al Lawson,Neal Dunn,1,Polls adjusted for house effects & other factors,-7.646107,1.195642,1.195642,1.195642,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-21,Corinna Balderramos Robinson,Brian Mast,4,Expert ratings adjusted for national environment,-24.94191,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-21,Corinna Balderramos Robinson,Brian Mast,3,Fundamentals (non-polling factors),-21.01062,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-21,Corinna Balderramos Robinson,Brian Mast,2,CANTOR (analysis of comparable disticts),-19.69847,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-21,Corinna Balderramos Robinson,Brian Mast,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-20,Sheila Cherfilus-McCormick,Drew Montez Clark,4,Expert ratings adjusted for national environment,45.91287,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-20,Sheila Cherfilus-McCormick,Drew Montez Clark,3,Fundamentals (non-polling factors),48.09019,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-20,Sheila Cherfilus-McCormick,Drew Montez Clark,2,CANTOR (analysis of comparable disticts),45.26639,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-20,Sheila Cherfilus-McCormick,Drew Montez Clark,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-19,Cindy Banyai,Byron Donalds,4,Expert ratings adjusted for national environment,-33.22825,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-19,Cindy Banyai,Byron Donalds,3,Fundamentals (non-polling factors),-31.62797,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-19,Cindy Banyai,Byron Donalds,2,CANTOR (analysis of comparable disticts),-27.75685,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-19,Cindy Banyai,Byron Donalds,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-18,Keith R. Hayden Jr.,Scott Franklin,4,Expert ratings adjusted for national environment,-67.86974,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-18,Keith R. Hayden Jr.,Scott Franklin,3,Fundamentals (non-polling factors),-67.86974,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-18,Keith R. Hayden Jr.,Scott Franklin,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-18,Keith R. Hayden Jr.,Scott Franklin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-17,Andrea Doria Kale,Greg Steube,4,Expert ratings adjusted for national environment,-30.32205,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-17,Andrea Doria Kale,Greg Steube,3,Fundamentals (non-polling factors),-28.55882,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-17,Andrea Doria Kale,Greg Steube,2,CANTOR (analysis of comparable disticts),-24.46636,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-17,Andrea Doria Kale,Greg Steube,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-16,Jan Schneider,Vern Buchanan,4,Expert ratings adjusted for national environment,-25.59059,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-16,Jan Schneider,Vern Buchanan,3,Fundamentals (non-polling factors),-22.38731,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-16,Jan Schneider,Vern Buchanan,2,CANTOR (analysis of comparable disticts),-19.72693,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-16,Jan Schneider,Vern Buchanan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-15,Alan M. Cohn,Laurel Lee,4,Expert ratings adjusted for national environment,-18.09579,0,0,1.311977,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-15,Alan M. Cohn,Laurel Lee,3,Fundamentals (non-polling factors),-12.12792,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-15,Alan M. Cohn,Laurel Lee,2,CANTOR (analysis of comparable disticts),-4.666284,.8085521,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-15,Alan M. Cohn,Laurel Lee,1,Polls adjusted for house effects & other factors,-7.558308,1.191448,1.191448,1.191448,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-14,Kathy Castor,James Judge,4,Expert ratings adjusted for national environment,20.88251,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-14,Kathy Castor,James Judge,3,Fundamentals (non-polling factors),14.49538,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-14,Kathy Castor,James Judge,2,CANTOR (analysis of comparable disticts),18.40614,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-14,Kathy Castor,James Judge,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-13,Eric Lynn,Anna Paulina Luna,4,Expert ratings adjusted for national environment,-18.09903,0,0,1.368656,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-13,Eric Lynn,Anna Paulina Luna,3,Fundamentals (non-polling factors),-12.13992,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-13,Eric Lynn,Anna Paulina Luna,2,CANTOR (analysis of comparable disticts),-5.738687,.6949111,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-13,Eric Lynn,Anna Paulina Luna,1,Polls adjusted for house effects & other factors,-7.407612,1.305089,1.305089,1.305089,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-12,Kimberly Walker,Gus Michael Bilirakis,4,Expert ratings adjusted for national environment,-39.20735,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-12,Kimberly Walker,Gus Michael Bilirakis,3,Fundamentals (non-polling factors),-37.92562,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-12,Kimberly Walker,Gus Michael Bilirakis,2,CANTOR (analysis of comparable disticts),-32.15445,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-12,Kimberly Walker,Gus Michael Bilirakis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-1,Rebekah Jones,Matt Gaetz,4,Expert ratings adjusted for national environment,-30.37452,0,0,1.02542,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-1,Rebekah Jones,Matt Gaetz,3,Fundamentals (non-polling factors),-39.35815,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-1,Rebekah Jones,Matt Gaetz,2,CANTOR (analysis of comparable disticts),-21.88153,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-1,Rebekah Jones,Matt Gaetz,1,Polls adjusted for house effects & other factors,-6.47398,.6169089,.6169089,.6169089,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-11,Shante Munns,Daniel Webster,4,Expert ratings adjusted for national environment,-29.95878,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-11,Shante Munns,Daniel Webster,3,Fundamentals (non-polling factors),-28.23141,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-11,Shante Munns,Daniel Webster,2,CANTOR (analysis of comparable disticts),-23.45486,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-11,Shante Munns,Daniel Webster,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-10,Maxwell Alejandro Frost,Calvin B. Wimbish,4,Expert ratings adjusted for national environment,22.57256,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-10,Maxwell Alejandro Frost,Calvin B. Wimbish,3,Fundamentals (non-polling factors),23.53672,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-10,Maxwell Alejandro Frost,Calvin B. Wimbish,2,CANTOR (analysis of comparable disticts),20.82596,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,FL-10,Maxwell Alejandro Frost,Calvin B. Wimbish,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,DE-1,Lisa Blunt Rochester,Lee Murphy,4,Expert ratings adjusted for national environment,22.20186,0,0,1.227155,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,DE-1,Lisa Blunt Rochester,Lee Murphy,3,Fundamentals (non-polling factors),9.542729,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,DE-1,Lisa Blunt Rochester,Lee Murphy,2,CANTOR (analysis of comparable disticts),11.24502,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,DE-1,Lisa Blunt Rochester,Lee Murphy,1,Polls adjusted for house effects & other factors,13.92157,1.021383,1.021383,1.021383,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-5,Jahana Hayes,George Logan,4,Expert ratings adjusted for national environment,9.89206,0,0,1.666082,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-5,Jahana Hayes,George Logan,3,Fundamentals (non-polling factors),-.8371532,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-5,Jahana Hayes,George Logan,2,CANTOR (analysis of comparable disticts),5.297849,.0985788,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-5,Jahana Hayes,George Logan,1,Polls adjusted for house effects & other factors,4.444977,1.901421,1.901421,1.901421,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-4,Jim Himes,Jayme Stevenson,4,Expert ratings adjusted for national environment,21.53922,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-4,Jim Himes,Jayme Stevenson,3,Fundamentals (non-polling factors),21.07687,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-4,Jim Himes,Jayme Stevenson,2,CANTOR (analysis of comparable disticts),25.65007,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-4,Jim Himes,Jayme Stevenson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-3,Rosa L. DeLauro,Lesley DeNardis,4,Expert ratings adjusted for national environment,20.7859,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-3,Rosa L. DeLauro,Lesley DeNardis,3,Fundamentals (non-polling factors),15.02947,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-3,Rosa L. DeLauro,Lesley DeNardis,2,CANTOR (analysis of comparable disticts),16.78329,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-3,Rosa L. DeLauro,Lesley DeNardis,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-2,Joe Courtney,Mike France,4,Expert ratings adjusted for national environment,13.70605,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-2,Joe Courtney,Mike France,3,Fundamentals (non-polling factors),2.458837,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-2,Joe Courtney,Mike France,2,CANTOR (analysis of comparable disticts),11.91553,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-2,Joe Courtney,Mike France,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-1,John B. Larson,Larry Lazor,4,Expert ratings adjusted for national environment,22.11637,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-1,John B. Larson,Larry Lazor,3,Fundamentals (non-polling factors),22.44933,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-1,John B. Larson,Larry Lazor,2,CANTOR (analysis of comparable disticts),23.42701,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CT-1,John B. Larson,Larry Lazor,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-8,Yadira Caraveo,Barbara Kirkmeyer,4,Expert ratings adjusted for national environment,-9.849454,0,0,1.242004,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-8,Yadira Caraveo,Barbara Kirkmeyer,3,Fundamentals (non-polling factors),-6.115778,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-8,Yadira Caraveo,Barbara Kirkmeyer,2,CANTOR (analysis of comparable disticts),-4.143363,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-8,Yadira Caraveo,Barbara Kirkmeyer,1,Polls adjusted for house effects & other factors,-5.932621,1.051155,1.051155,1.051155,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-7,Brittany Pettersen,Erik Aadland,4,Expert ratings adjusted for national environment,12.20698,0,0,1.387682,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-7,Brittany Pettersen,Erik Aadland,3,Fundamentals (non-polling factors),6.080677,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-7,Brittany Pettersen,Erik Aadland,2,CANTOR (analysis of comparable disticts),.4858745,.6567649,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-7,Brittany Pettersen,Erik Aadland,1,Polls adjusted for house effects & other factors,4.318996,1.343235,1.343235,1.343235,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-6,Jason Crow,Steven Monahan,4,Expert ratings adjusted for national environment,20.92882,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-6,Jason Crow,Steven Monahan,3,Fundamentals (non-polling factors),14.19869,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-6,Jason Crow,Steven Monahan,2,CANTOR (analysis of comparable disticts),19.59872,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-6,Jason Crow,Steven Monahan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-5,David Torres,Doug Lamborn,4,Expert ratings adjusted for national environment,-24.81765,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-5,David Torres,Doug Lamborn,3,Fundamentals (non-polling factors),-19.9642,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-5,David Torres,Doug Lamborn,2,CANTOR (analysis of comparable disticts),-25.77673,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-5,David Torres,Doug Lamborn,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-4,Ike McCorkle,Ken Buck,4,Expert ratings adjusted for national environment,-29.27368,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-4,Ike McCorkle,Ken Buck,3,Fundamentals (non-polling factors),-26.81654,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-4,Ike McCorkle,Ken Buck,2,CANTOR (analysis of comparable disticts),-28.04611,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-4,Ike McCorkle,Ken Buck,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-3,Adam Frisch,Lauren Boebert,4,Expert ratings adjusted for national environment,-22.25103,0,0,1.263916,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-3,Adam Frisch,Lauren Boebert,3,Fundamentals (non-polling factors),-14.22536,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-3,Adam Frisch,Lauren Boebert,2,CANTOR (analysis of comparable disticts),-11.69647,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-3,Adam Frisch,Lauren Boebert,1,Polls adjusted for house effects & other factors,-3.420238,1.095087,1.095087,1.095087,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-2,Joe Neguse,Marshall Dawson,4,Expert ratings adjusted for national environment,28.23759,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-2,Joe Neguse,Marshall Dawson,3,Fundamentals (non-polling factors),29.56366,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-2,Joe Neguse,Marshall Dawson,2,CANTOR (analysis of comparable disticts),32.807,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-2,Joe Neguse,Marshall Dawson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-1,Diana DeGette,Jennifer Qualteri,4,Expert ratings adjusted for national environment,48.83798,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-1,Diana DeGette,Jennifer Qualteri,3,Fundamentals (non-polling factors),51.0733,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-1,Diana DeGette,Jennifer Qualteri,2,CANTOR (analysis of comparable disticts),47.71717,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CO-1,Diana DeGette,Jennifer Qualteri,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-9,Josh Harder,Tom Patti,4,Expert ratings adjusted for national environment,11.94031,0,0,1.084471,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-9,Josh Harder,Tom Patti,3,Fundamentals (non-polling factors),5.146997,0,1.342794,1.342794,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-9,Josh Harder,Tom Patti,2,CANTOR (analysis of comparable disticts),7.421929,.8358126,.0962403,.0962403,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-9,Josh Harder,Tom Patti,1,Polls adjusted for house effects & other factors,.1969681,.7353045,.7353045,.7353045,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-8,John Garamendi,Rudy Recile,4,Expert ratings adjusted for national environment,46.40746,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-8,John Garamendi,Rudy Recile,3,Fundamentals (non-polling factors),48.57825,0,1.342794,1.342794,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-8,John Garamendi,Rudy Recile,2,CANTOR (analysis of comparable disticts),44.14261,.8358126,.0962403,.0962403,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-8,John Garamendi,Rudy Recile,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-7,Doris Matsui,Max Semenenko,4,Expert ratings adjusted for national environment,36.13349,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-7,Doris Matsui,Max Semenenko,3,Fundamentals (non-polling factors),38.38225,0,1.342794,1.342794,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-7,Doris Matsui,Max Semenenko,2,CANTOR (analysis of comparable disticts),32.47344,.8358126,.0962403,.0962403,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-7,Doris Matsui,Max Semenenko,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-6,Ami Bera,Tamika Hamilton,4,Expert ratings adjusted for national environment,20.75927,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-6,Ami Bera,Tamika Hamilton,3,Fundamentals (non-polling factors),15.14784,0,1.342794,1.342794,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-6,Ami Bera,Tamika Hamilton,2,CANTOR (analysis of comparable disticts),17.51822,.8358126,.0962403,.0962403,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-6,Ami Bera,Tamika Hamilton,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-52,Juan Vargas,Tyler Geffeney,4,Expert ratings adjusted for national environment,36.66201,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-52,Juan Vargas,Tyler Geffeney,3,Fundamentals (non-polling factors),38.76361,0,1.342794,1.342794,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-52,Juan Vargas,Tyler Geffeney,2,CANTOR (analysis of comparable disticts),35.09973,.8358126,.0962403,.0962403,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-52,Juan Vargas,Tyler Geffeney,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-5,Michael J. “Mike” Barkley,Tom McClintock,4,Expert ratings adjusted for national environment,-26.52645,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-5,Michael J. “Mike” Barkley,Tom McClintock,3,Fundamentals (non-polling factors),-23.54465,0,1.342794,1.342794,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-5,Michael J. “Mike” Barkley,Tom McClintock,2,CANTOR (analysis of comparable disticts),-23.4186,.8358126,.0962403,.0962403,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,CA-5,Michael J. “Mike” Barkley,Tom McClintock,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
